Filter,Max Residual
Johnson:U,1.0981470773829827e-06
Johnson:V,3.871742014771584e-07
Stromgren:v,4.4171697421990785e-07
Gaia:G,1.0038187620020622e-06
Bolometric:900-40000,5.88493269382262e-06
