Filter,Max Residual
Johnson:U,2.050933595842963e-06
Johnson:V,7.224307030373467e-07
Stromgren:v,8.240785196456102e-07
Gaia:G,1.875044287058536e-06
Bolometric:900-40000,1.0989993515897467e-05
