Filter,Max Residual
Johnson:U,1.1805577664780742e-05
Johnson:V,4.1449720692421366e-06
Stromgren:v,4.726477859873235e-06
Gaia:G,1.0795710822963933e-05
Bolometric:900-40000,6.323082580861339e-05
