Filter,Max Residual
Johnson:U,8.334126407660847e-06
Johnson:V,2.9345358506516206e-06
Stromgren:v,3.347491766336752e-06
Gaia:G,7.6188426155754385e-06
Bolometric:900-40000,4.465225933114603e-05
