Filter,Max Residual
Johnson:U,3.5912741186416852e-06
Johnson:V,1.2662104803551344e-06
Stromgren:v,1.4445916759475708e-06
Gaia:G,3.282744837296292e-06
Bolometric:900-40000,1.924532573494009e-05
