Filter,Max Residual
Johnson:U,5.846032660161704e-05
Johnson:V,2.0632223214356316e-05
Stromgren:v,2.3543300426975833e-05
Gaia:G,5.340881436688427e-05
Bolometric:900-40000,0.00031318196807950116
