Filter,Max Residual
Johnson:U,1.2748202551371435e-06
Johnson:V,4.493714078623867e-07
Stromgren:v,5.126576774205915e-07
Gaia:G,1.165360055788156e-06
Bolometric:900-40000,6.831618554636876e-06
