Filter,Max Residual
Johnson:U,7.856243684378761e-06
Johnson:V,2.7676752781813363e-06
Stromgren:v,3.157374252160672e-06
Gaia:G,7.181524960708785e-06
Bolometric:900-40000,4.209433361346271e-05
