Filter,Max Residual
Johnson:U,8.72722397682324e-08
Johnson:V,3.077107968429971e-08
Stromgren:v,3.510625734559625e-08
Gaia:G,7.977489446808761e-08
Bolometric:900-40000,4.67689772909452e-07
