Filter,Max Residual
Johnson:U,1.8314733312152498e-06
Johnson:V,6.457960440853228e-07
Stromgren:v,7.36786863519967e-07
Gaia:G,1.6740854352770285e-06
Bolometric:900-40000,9.81469398331214e-06
