Filter,Max Residual
Johnson:U,7.509579140196898e-06
Johnson:V,2.6447105884175315e-06
Stromgren:v,3.0163464055377176e-06
Gaia:G,6.8672431435823356e-06
Bolometric:900-40000,4.024696367810332e-05
