Filter,Max Residual
Johnson:U,1.5234765435856445e-06
Johnson:V,5.370303426399659e-07
Stromgren:v,6.126631527658688e-07
Gaia:G,1.3926634571115315e-06
Bolometric:900-40000,8.164150794964797e-06
