Filter,Max Residual
Johnson:U,3.485848025785998e-06
Johnson:V,1.2283808386026607e-06
Stromgren:v,1.4013620184272213e-06
Gaia:G,3.186493262696821e-06
Bolometric:900-40000,1.8678774389768726e-05
