Filter,Max Residual
Johnson:U,3.884728346448263e-06
Johnson:V,1.3676201287005085e-06
Stromgren:v,1.559969169395714e-06
Gaia:G,3.5516505896282524e-06
Bolometric:900-40000,2.0814523117529404e-05
