Filter,Max Residual
Johnson:U,5.3319687665087656e-08
Johnson:V,1.8802509660353905e-08
Stromgren:v,2.145241428941347e-08
Gaia:G,4.872794512333911e-08
Bolometric:900-40000,2.8569690191382335e-07
