Filter,Max Residual
Johnson:U,8.425339223738781e-06
Johnson:V,2.970612355102098e-06
Stromgren:v,3.3891565256460865e-06
Gaia:G,7.70000481253863e-06
Bolometric:900-40000,4.514362989227472e-05
