Filter,Max Residual
Johnson:U,2.355075886306679e-06
Johnson:V,8.302669746163005e-07
Stromgren:v,9.472145049427283e-07
Gaia:G,2.1528213056676293e-06
Bolometric:900-40000,1.2620753877090607e-05
