Filter,Max Residual
Johnson:U,3.3311381691270014e-05
Johnson:V,1.1753886145937642e-05
Stromgren:v,1.341168681978644e-05
Gaia:G,3.0432256050039186e-05
Bolometric:900-40000,0.00017845243958458656
