Filter,Max Residual
Johnson:U,1.0096229530187628e-07
Johnson:V,3.559725114676837e-08
Stromgren:v,4.0612195273403984e-08
Gaia:G,9.228929198634717e-08
Bolometric:900-40000,5.41054038127875e-07
