Filter,Max Residual
Johnson:U,1.5872308944953062e-07
Johnson:V,5.596307028898906e-08
Stromgren:v,6.384719763996571e-08
Gaia:G,1.450882032294487e-07
Bolometric:900-40000,8.505939699254839e-07
