Filter,Max Residual
Johnson:U,2.6997296176389796e-08
Johnson:V,9.52069501014563e-09
Stromgren:v,1.0862647226161926e-08
Gaia:G,2.4670174458840677e-08
Bolometric:900-40000,1.44648156230609e-07
