Filter,Max Residual
Johnson:U,7.111503941281683e-09
Johnson:V,2.507468677137581e-09
Stromgren:v,2.860742198684818e-09
Gaia:G,6.5005543170570945e-09
Bolometric:900-40000,3.8110446243244667e-08
