Filter,Max Residual
Johnson:U,5.2888129431494235e-09
Johnson:V,1.8648058652814825e-09
Stromgren:v,2.1275307071633165e-09
Gaia:G,4.8344561687230225e-09
Bolometric:900-40000,2.8342703073391817e-08
