Filter,Max Residual
Johnson:U,6.642367559872575e-06
Johnson:V,2.340559037805612e-06
Stromgren:v,2.6701572387599626e-06
Gaia:G,6.071899377957379e-06
Bolometric:900-40000,3.559212118053878e-05
