Filter,Max Residual
Johnson:U,2.1501449731786693e-08
Johnson:V,7.582553807061743e-09
Stromgren:v,8.651318883501347e-09
Gaia:G,1.9648100035851712e-08
Bolometric:900-40000,1.152022166550637e-07
