Filter,Max Residual
Johnson:U,3.3978128199940727e-07
Johnson:V,1.1980315628434823e-07
Stromgren:v,1.3668172238467946e-07
Gaia:G,3.105910471035145e-07
Bolometric:900-40000,1.8208789571705353e-06
