Filter,Max Residual
Johnson:U,1.1162680745746556e-05
Johnson:V,3.934340387257151e-06
Stromgren:v,4.488019353821038e-06
Gaia:G,1.0205632927751118e-05
Bolometric:900-40000,5.982435687890142e-05
