Filter,Max Residual
Johnson:U,1.4336945040049898e-05
Johnson:V,5.045482949550539e-06
Stromgren:v,5.7548760483694394e-06
Gaia:G,1.3108049222387841e-05
Bolometric:900-40000,7.681301053663603e-05
