Filter,Max Residual
Johnson:U,8.663437323086498e-08
Johnson:V,3.0547201879116415e-08
Stromgren:v,3.485060529051509e-08
Gaia:G,7.91930101495808e-08
Bolometric:900-40000,4.6428098166018117e-07
