Filter,Max Residual
Johnson:U,3.0209335538544657e-05
Johnson:V,1.0599978241931929e-05
Stromgren:v,1.2079793965447116e-05
Gaia:G,2.7651197433642416e-05
Bolometric:900-40000,0.0001619005716927413
