Filter,Max Residual
Johnson:U,1.637870043591505e-06
Johnson:V,5.775315541356463e-07
Stromgren:v,6.588828809217517e-07
Gaia:G,1.4972300597104748e-06
Bolometric:900-40000,8.777740746368501e-06
