Filter,Max Residual
Johnson:U,9.047803062323112e-09
Johnson:V,3.190197661595562e-09
Stromgren:v,3.6396599067956004e-09
Gaia:G,8.270503615293023e-09
Bolometric:900-40000,4.848704460158615e-08
