Filter,Max Residual
Johnson:U,2.018230056621828e-05
Johnson:V,7.0853656984892766e-06
Stromgren:v,8.07810561798128e-06
Gaia:G,1.8460661595942618e-05
Bolometric:900-40000,0.00010811212292038963
