Filter,Max Residual
Johnson:U,1.1070512495603424e-06
Johnson:V,3.9038869370511264e-07
Stromgren:v,4.454061264258513e-07
Gaia:G,1.0117437952983366e-06
Bolometric:900-40000,5.931910727396961e-06
