Filter,Max Residual
Johnson:U,1.6433521210501567e-08
Johnson:V,5.7943753128952835e-09
Stromgren:v,6.610717639965458e-09
Gaia:G,1.5021778043688983e-08
Bolometric:900-40000,8.806737794575525e-08
