Filter,Max Residual
Johnson:U,2.286154651809369e-06
Johnson:V,8.054275399960176e-07
Stromgren:v,9.188209159072258e-07
Gaia:G,2.0898728225748897e-06
Bolometric:900-40000,1.224997627657931e-05
