Filter,Max Residual
Johnson:U,1.0845378582979848e-05
Johnson:V,3.8075510304658167e-06
Stromgren:v,4.341579940336793e-06
Gaia:G,9.918112112261568e-06
Bolometric:900-40000,5.808830814291177e-05
