Filter,Max Residual
Johnson:U,1.763190514492141e-05
Johnson:V,6.203093332768361e-06
Stromgren:v,7.0733872368222706e-06
Gaia:G,1.6127064598192575e-05
Bolometric:900-40000,9.449363252800325e-05
