Filter,Max Residual
Johnson:U,1.2855268318734403e-06
Johnson:V,4.5319152186529266e-07
Stromgren:v,5.17024782764608e-07
Gaia:G,1.1751261891346232e-06
Bolometric:900-40000,6.8890491218276395e-06
