Filter,Max Residual
Johnson:U,2.5870738740163546e-07
Johnson:V,9.121243904619547e-08
Stromgren:v,1.0406232875403987e-07
Gaia:G,2.3648332636572178e-07
Bolometric:900-40000,1.3863953267634344e-06
