Filter,Max Residual
Johnson:U,2.0467675410973385e-05
Johnson:V,7.2048331124507925e-06
Stromgren:v,8.21936514971977e-06
Gaia:G,1.870702379069833e-05
Bolometric:900-40000,0.00010963393035545721
