Filter,Max Residual
Johnson:U,2.1092523542209918e-06
Johnson:V,7.435586949489092e-07
Stromgren:v,8.48296529243342e-07
Gaia:G,1.928082599578218e-06
Bolometric:900-40000,1.1303113096716721e-05
