Filter,Max Residual
Johnson:U,1.198339660835046e-07
Johnson:V,4.2253589516150214e-08
Stromgren:v,4.820597909738211e-08
Gaia:G,1.0954170470700575e-07
Bolometric:900-40000,6.42205055356726e-07
