Filter,Max Residual
Johnson:U,2.3363589307767718e-05
Johnson:V,8.210935010022347e-06
Stromgren:v,9.36581397836811e-06
Gaia:G,2.1356241462378023e-05
Bolometric:900-40000,0.00012511083527289024
