Filter,Max Residual
Johnson:U,8.927108230194492e-06
Johnson:V,3.142594548921629e-06
Stromgren:v,3.584875514439645e-06
Gaia:G,8.16054888796991e-06
Bolometric:900-40000,4.782474123599112e-05
