Filter,Max Residual
Johnson:U,3.4750804365213384e-06
Johnson:V,1.2236114879105031e-06
Stromgren:v,1.3957813076448389e-06
Gaia:G,3.1769000579107143e-06
Bolometric:900-40000,1.8619229656513525e-05
