Filter,Max Residual
Johnson:U,2.328509799376377e-05
Johnson:V,8.201689008058288e-06
Stromgren:v,9.354953193319027e-06
Gaia:G,2.1290890377057003e-05
Bolometric:900-40000,0.00012478398796689216
