Filter,Max Residual
Johnson:U,8.046933785976762e-09
Johnson:V,2.8372961757838766e-09
Stromgren:v,3.2370344182908184e-09
Gaia:G,7.3556261082075025e-09
Bolometric:900-40000,4.312340839973672e-08
