Filter,Max Residual
Johnson:U,1.6397039326321305e-07
Johnson:V,5.7813121401295575e-08
Stromgren:v,6.595787926944041e-08
Gaia:G,1.4988478980182407e-07
Bolometric:900-40000,8.787141554389422e-07
