Filter,Max Residual
Johnson:U,1.5300818769770075e-06
Johnson:V,5.393398581077236e-07
Stromgren:v,6.153009864950931e-07
Gaia:G,1.3986842750668416e-06
Bolometric:900-40000,8.199416680287896e-06
