Filter,Max Residual
Johnson:U,8.596194499266296e-05
Johnson:V,3.0284024769677842e-05
Stromgren:v,3.454898576304988e-05
Gaia:G,7.854596345813203e-05
Bolometric:900-40000,0.0004603896865166268
